PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-01-03T10:00:00Z,2020-01-03T09:30:00Z,PT30M,14.7,0.07,-131,0.0,7.7,71,645,174,245,458,416,10.0,62.8,988.4,132,6.1,74
2020-01-03T10:30:00Z,2020-01-03T10:00:00Z,PT30M,15.3,0.07,-137,0.0,8.0,81,730,251,333,581,631,10.1,61.5,988.6,132,6.2,70
2020-01-03T11:00:00Z,2020-01-03T10:30:00Z,PT30M,15.9,0.07,-143,0.2,8.1,91,778,318,409,683,659,10.3,60.1,988.8,131,6.0,66
2020-01-03T11:30:00Z,2020-01-03T11:00:00Z,PT30M,16.3,0.07,-149,0.5,8.6,100,804,374,474,765,643,10.7,60.2,989.0,132,5.6,62
2020-01-03T12:00:00Z,2020-01-03T11:30:00Z,PT30M,16.6,0.07,-157,0.0,9.3,99,845,429,528,838,629,11.4,61.9,989.1,134,5.2,59
2020-01-03T12:30:00Z,2020-01-03T12:00:00Z,PT30M,16.9,0.07,-164,0.0,9.9,98,867,468,566,888,612,12.0,63.4,989.1,137,4.8,57
2020-01-03T13:00:00Z,2020-01-03T12:30:00Z,PT30M,17.0,0.07,-173,0.0,10.3,99,877,489,588,916,600,12.5,64.5,989.0,138,4.6,56
2020-01-03T13:30:00Z,2020-01-03T13:00:00Z,PT30M,17.0,0.07,179,0.0,10.4,100,876,493,594,922,595,12.8,65.1,988.7,139,4.5,56
2020-01-03T14:00:00Z,2020-01-03T13:30:00Z,PT30M,16.9,0.07,171,0.0,10.3,101,871,483,584,910,601,12.7,65.1,988.3,139,4.5,56
2020-01-03T14:30:00Z,2020-01-03T14:00:00Z,PT30M,16.8,0.07,163,0.0,10.1,100,859,459,558,877,614,12.5,64.6,988.0,140,4.6,58
2020-01-03T15:00:00Z,2020-01-03T14:30:00Z,PT30M,16.8,0.07,155,0.0,9.8,97,840,420,518,824,631,12.3,63.6,987.8,141,4.7,60
2020-01-03T15:30:00Z,2020-01-03T15:00:00Z,PT30M,16.7,0.07,148,0.0,9.7,94,810,368,462,752,648,12.1,63.4,987.7,141,4.8,63
2020-01-03T16:00:00Z,2020-01-03T15:30:00Z,PT30M,16.6,0.07,142,0.0,9.8,88,768,305,394,662,658,11.9,64.0,987.6,139,4.9,67
2020-01-03T16:30:00Z,2020-01-03T16:00:00Z,PT30M,16.5,0.07,136,0.0,9.9,80,708,234,314,554,597,11.7,65.2,987.6,138,5.0,71
2020-01-03T17:00:00Z,2020-01-03T16:30:00Z,PT30M,16.3,0.07,130,0.0,10.2,69,617,157,226,428,361,11.7,67.2,987.6,136,4.9,75
2020-01-03T17:30:00Z,2020-01-03T17:00:00Z,PT30M,15.9,0.07,125,1.6,10.5,56,437,76,132,271,114,11.8,70.2,987.8,135,4.6,80
2020-01-03T18:00:00Z,2020-01-03T17:30:00Z,PT30M,15.2,0.07,121,1.2,10.7,29,183,19,48,104,24,12.0,74.3,988.2,135,4.1,86
2020-01-03T18:30:00Z,2020-01-03T18:00:00Z,PT30M,14.7,0.07,117,0.0,10.7,3,6,1,3,5,3,12.1,77.1,988.5,131,3.7,91
2020-01-03T19:00:00Z,2020-01-03T18:30:00Z,PT30M,14.3,0.07,113,0.0,10.6,0,0,0,0,0,0,12.2,78.4,988.6,122,3.5,97
2020-01-03T19:30:00Z,2020-01-03T19:00:00Z,PT30M,14.1,0.07,109,0.0,10.5,0,0,0,0,0,0,12.2,79.1,988.8,114,3.4,103
2020-01-03T20:00:00Z,2020-01-03T19:30:00Z,PT30M,14.0,0.07,106,0.0,10.5,0,0,0,0,0,0,12.2,79.2,988.9,105,3.2,109
2020-01-03T20:30:00Z,2020-01-03T20:00:00Z,PT30M,14.1,0.07,102,0.0,10.4,0,0,0,0,0,0,12.1,78.5,989.1,98,3.0,115
2020-01-03T21:00:00Z,2020-01-03T20:30:00Z,PT30M,14.3,0.07,99,0.0,10.4,0,0,0,0,0,0,11.9,77.0,989.1,91,2.9,121
2020-01-03T21:30:00Z,2020-01-03T21:00:00Z,PT30M,14.3,0.07,95,0.0,10.3,0,0,0,0,0,0,11.8,76.8,989.3,85,2.8,127
2020-01-03T22:00:00Z,2020-01-03T21:30:00Z,PT30M,13.9,0.07,91,0.0,10.1,0,0,0,0,0,0,11.7,78.0,989.5,80,2.7,134
2020-01-03T22:30:00Z,2020-01-03T22:00:00Z,PT30M,13.7,0.07,87,0.0,10.0,0,0,0,0,0,0,11.7,78.4,989.6,81,2.6,140
2020-01-03T23:00:00Z,2020-01-03T22:30:00Z,PT30M,13.5,0.07,83,0.0,9.8,0,0,0,0,0,0,11.7,78.0,989.7,88,2.3,146
2020-01-03T23:30:00Z,2020-01-03T23:00:00Z,PT30M,13.4,0.07,76,0.0,9.7,0,0,0,0,0,0,11.8,78.1,989.7,99,2.3,152
2020-01-04T00:00:00Z,2020-01-03T23:30:00Z,PT30M,13.3,0.07,68,0.0,9.7,0,0,0,0,0,0,12.1,78.7,989.8,111,2.6,158
2020-01-04T00:30:00Z,2020-01-04T00:00:00Z,PT30M,13.2,0.07,55,0.0,9.7,0,0,0,0,0,0,12.2,79.3,989.7,115,2.7,164
2020-01-04T01:00:00Z,2020-01-04T00:30:00Z,PT30M,13.1,0.07,32,0.0,9.7,0,0,0,0,0,0,12.2,79.7,989.5,112,2.7,168
2020-01-04T01:30:00Z,2020-01-04T01:00:00Z,PT30M,13.0,0.07,-3,0.0,9.6,0,0,0,0,0,0,12.0,79.6,989.2,108,2.7,170
2020-01-04T02:00:00Z,2020-01-04T01:30:00Z,PT30M,13.0,0.07,-37,0.0,9.4,0,0,0,0,0,0,11.6,78.8,988.9,102,2.7,168
2020-01-04T02:30:00Z,2020-01-04T02:00:00Z,PT30M,13.0,0.07,-58,0.0,9.3,0,0,0,0,0,0,11.5,78.2,988.7,96,2.6,163
2020-01-04T03:00:00Z,2020-01-04T02:30:00Z,PT30M,13.0,0.07,-70,0.0,9.2,0,0,0,0,0,0,11.5,78.0,988.8,88,2.6,157
2020-01-04T03:30:00Z,2020-01-04T03:00:00Z,PT30M,12.9,0.07,-78,0.0,9.2,0,0,0,0,0,0,11.6,78.0,989.0,79,2.5,151
2020-01-04T04:00:00Z,2020-01-04T03:30:00Z,PT30M,12.9,0.07,-83,0.0,9.2,0,0,0,0,0,0,11.7,78.2,989.1,72,2.6,145
2020-01-04T04:30:00Z,2020-01-04T04:00:00Z,PT30M,12.9,0.07,-88,0.0,9.2,0,0,0,0,0,0,11.7,78.5,989.2,69,2.6,139
2020-01-04T05:00:00Z,2020-01-04T04:30:00Z,PT30M,12.9,0.07,-92,4.5,9.2,0,0,0,0,0,0,11.6,78.7,989.0,71,2.7,132
2020-01-04T05:30:00Z,2020-01-04T05:00:00Z,PT30M,12.9,0.07,-96,3.0,9.1,0,0,0,0,0,0,11.4,78.0,989.0,74,2.7,126
2020-01-04T06:00:00Z,2020-01-04T05:30:00Z,PT30M,12.9,0.07,-99,16.5,8.8,0,0,0,0,0,0,11.4,76.5,989.1,77,2.6,120
2020-01-04T06:30:00Z,2020-01-04T06:00:00Z,PT30M,12.8,0.07,-103,0.3,8.7,0,0,0,0,0,0,11.3,76.1,989.2,79,2.6,114
2020-01-04T07:00:00Z,2020-01-04T06:30:00Z,PT30M,12.7,0.07,-106,0.0,8.7,0,0,0,0,0,0,11.3,76.7,989.3,80,2.7,108
2020-01-04T07:30:00Z,2020-01-04T07:00:00Z,PT30M,12.6,0.07,-110,0.0,8.7,0,0,0,0,0,0,11.1,77.2,989.2,82,2.7,102
2020-01-04T08:00:00Z,2020-01-04T07:30:00Z,PT30M,12.5,0.07,-114,0.0,8.7,0,0,0,0,0,0,10.9,77.5,989.0,84,2.7,96
2020-01-04T08:30:00Z,2020-01-04T08:00:00Z,PT30M,12.6,0.07,-117,0.0,8.8,5,28,2,7,15,4,10.7,77.3,988.9,84,2.7,90
2020-01-04T09:00:00Z,2020-01-04T08:30:00Z,PT30M,12.9,0.07,-122,0.0,8.8,30,332,37,68,168,25,10.6,76.4,989.0,82,2.7,85
2020-01-04T09:30:00Z,2020-01-04T09:00:00Z,PT30M,13.4,0.07,-126,0.0,8.8,49,588,110,159,341,157,10.6,74.0,989.1,81,2.4,79
2020-01-04T10:00:00Z,2020-01-04T09:30:00Z,PT30M,14.1,0.07,-131,0.0,8.8,59,720,194,253,484,440,10.7,70.2,989.2,81,2.0,74
2020-01-04T10:30:00Z,2020-01-04T10:00:00Z,PT30M,14.8,0.07,-137,0.0,8.7,66,802,276,341,607,661,10.8,67.1,989.4,79,1.5,70
2020-01-04T11:00:00Z,2020-01-04T10:30:00Z,PT30M,15.3,0.07,-143,0.0,8.7,70,855,350,420,712,687,11.1,64.8,989.7,73,0.9,66
2020-01-04T11:30:00Z,2020-01-04T11:00:00Z,PT30M,15.6,0.07,-149,0.0,8.6,73,891,414,487,798,669,11.2,63.1,989.9,51,0.6,62
2020-01-04T12:00:00Z,2020-01-04T11:30:00Z,PT30M,15.9,0.07,-157,0.0,8.6,76,913,465,540,866,647,11.3,61.8,989.8,30,0.7,59
2020-01-04T12:30:00Z,2020-01-04T12:00:00Z,PT30M,16.1,0.07,-164,0.0,8.7,78,925,500,578,913,627,11.5,61.6,989.6,12,0.6,57
2020-01-04T13:00:00Z,2020-01-04T12:30:00Z,PT30M,16.3,0.07,-172,0.0,9.1,79,931,520,600,940,612,11.8,62.5,989.3,323,0.4,56
2020-01-04T13:30:00Z,2020-01-04T13:00:00Z,PT30M,16.4,0.07,179,0.0,9.5,80,933,526,606,948,608,12.2,63.9,988.8,249,0.2,56
2020-01-04T14:00:00Z,2020-01-04T13:30:00Z,PT30M,16.3,0.07,171,0.4,9.9,84,915,509,593,929,610,12.7,65.9,988.2,149,0.6,56
2020-01-04T14:30:00Z,2020-01-04T14:00:00Z,PT30M,16.1,0.07,163,9.3,10.3,177,632,340,517,766,558,13.1,68.4,987.7,134,1.1,58
2020-01-04T15:00:00Z,2020-01-04T14:30:00Z,PT30M,15.8,0.07,155,17.2,10.7,238,396,199,437,598,498,13.3,71.3,987.4,123,1.5,60
2020-01-04T15:30:00Z,2020-01-04T15:00:00Z,PT30M,15.5,0.07,148,28.8,10.9,277,125,59,336,378,367,13.6,74.0,987.2,120,1.9,63
2020-01-04T16:00:00Z,2020-01-04T15:30:00Z,PT30M,15.2,0.07,142,33.9,11.1,259,14,6,265,256,271,13.7,76.5,987.1,119,2.3,66
2020-01-04T16:30:00Z,2020-01-04T16:00:00Z,PT30M,14.9,0.07,136,28.9,11.2,203,77,24,227,248,262,13.8,78.4,987.1,120,2.7,71
2020-01-04T17:00:00Z,2020-01-04T16:30:00Z,PT30M,14.8,0.07,130,19.8,11.3,134,202,52,187,258,242,14.0,79.8,987.3,124,2.9,75
2020-01-04T17:30:00Z,2020-01-04T17:00:00Z,PT30M,14.7,0.07,125,20.8,11.3,92,105,18,110,143,104,14.0,80.1,987.5,122,2.4,80
2020-01-04T18:00:00Z,2020-01-04T17:30:00Z,PT30M,14.7,0.07,121,5.5,11.2,34,150,14,48,93,30,13.9,79.2,987.6,104,1.2,85
2020-01-04T18:30:00Z,2020-01-04T18:00:00Z,PT30M,14.7,0.07,117,0.0,11.1,3,10,1,4,6,3,14.0,79.0,987.8,86,0.9,91
2020-01-04T19:00:00Z,2020-01-04T18:30:00Z,PT30M,14.6,0.07,113,0.0,11.0,0,0,0,0,0,0,14.2,79.4,987.9,100,1.2,97
2020-01-04T19:30:00Z,2020-01-04T19:00:00Z,PT30M,14.5,0.07,109,0.0,11.0,0,0,0,0,0,0,14.2,79.5,988.1,108,1.4,103
2020-01-04T20:00:00Z,2020-01-04T19:30:00Z,PT30M,14.4,0.07,106,0.0,10.9,0,0,0,0,0,0,14.2,79.2,988.1,115,1.3,109
2020-01-04T20:30:00Z,2020-01-04T20:00:00Z,PT30M,14.3,0.07,102,0.0,10.7,0,0,0,0,0,0,14.2,78.9,988.2,124,1.1,115
2020-01-04T21:00:00Z,2020-01-04T20:30:00Z,PT30M,14.1,0.07,99,0.0,10.5,0,0,0,0,0,0,14.2,78.8,988.3,143,0.7,121
2020-01-04T21:30:00Z,2020-01-04T21:00:00Z,PT30M,14.1,0.07,95,0.0,10.4,0,0,0,0,0,0,14.3,78.5,988.3,162,0.5,127
2020-01-04T22:00:00Z,2020-01-04T21:30:00Z,PT30M,14.1,0.07,91,0.0,10.4,0,0,0,0,0,0,14.3,78.2,988.2,169,0.3,134
2020-01-04T22:30:00Z,2020-01-04T22:00:00Z,PT30M,14.2,0.07,87,0.0,10.3,0,0,0,0,0,0,14.3,77.5,988.2,178,0.2,140
2020-01-04T23:00:00Z,2020-01-04T22:30:00Z,PT30M,14.3,0.07,82,0.0,10.2,0,0,0,0,0,0,14.3,76.5,988.2,174,0.2,146
2020-01-04T23:30:00Z,2020-01-04T23:00:00Z,PT30M,14.0,0.07,76,0.0,10.0,0,0,0,0,0,0,14.2,76.5,988.2,104,0.3,152
2020-01-05T00:00:00Z,2020-01-04T23:30:00Z,PT30M,13.5,0.07,68,0.0,9.7,0,0,0,0,0,0,14.1,77.6,988.3,83,0.8,158
2020-01-05T00:30:00Z,2020-01-05T00:00:00Z,PT30M,13.2,0.07,55,0.0,9.5,0,0,0,0,0,0,14.1,78.2,988.2,83,1.1,164
2020-01-05T01:00:00Z,2020-01-05T00:30:00Z,PT30M,13.1,0.07,33,0.0,9.4,0,0,0,0,0,0,14.1,78.3,987.9,88,1.2,168
2020-01-05T01:30:00Z,2020-01-05T01:00:00Z,PT30M,13.1,0.07,-3,0.0,9.4,0,0,0,0,0,0,14.1,78.1,987.6,94,1.1,170
2020-01-05T02:00:00Z,2020-01-05T01:30:00Z,PT30M,13.2,0.07,-37,0.0,9.3,0,0,0,0,0,0,14.2,77.4,987.2,104,0.9,168
2020-01-05T02:30:00Z,2020-01-05T02:00:00Z,PT30M,13.3,0.07,-57,0.0,9.3,0,0,0,0,0,0,14.2,76.8,987.1,114,0.7,163
2020-01-05T03:00:00Z,2020-01-05T02:30:00Z,PT30M,13.4,0.07,-69,0.0,9.3,0,0,0,0,0,0,14.1,76.1,987.1,121,0.6,157
2020-01-05T03:30:00Z,2020-01-05T03:00:00Z,PT30M,13.5,0.07,-77,0.0,9.3,0,0,0,0,0,0,14.0,75.5,987.0,124,0.6,151
2020-01-05T04:00:00Z,2020-01-05T03:30:00Z,PT30M,13.6,0.07,-83,0.0,9.2,0,0,0,0,0,0,13.9,75.1,986.8,124,0.7,145
2020-01-05T04:30:00Z,2020-01-05T04:00:00Z,PT30M,13.6,0.07,-88,0.0,9.2,0,0,0,0,0,0,13.8,74.8,986.7,126,0.7,139
2020-01-05T05:00:00Z,2020-01-05T04:30:00Z,PT30M,13.6,0.07,-92,0.0,9.2,0,0,0,0,0,0,13.7,74.7,986.6,130,0.6,133
2020-01-05T05:30:00Z,2020-01-05T05:00:00Z,PT30M,13.5,0.07,-96,0.0,9.2,0,0,0,0,0,0,13.8,75.1,986.5,123,0.3,126
2020-01-05T06:00:00Z,2020-01-05T05:30:00Z,PT30M,13.2,0.07,-99,0.0,9.1,0,0,0,0,0,0,13.9,75.9,986.4,346,0.3,120
2020-01-05T06:30:00Z,2020-01-05T06:00:00Z,PT30M,13.1,0.07,-103,0.0,9.0,0,0,0,0,0,0,14.0,76.3,986.4,353,0.6,114
2020-01-05T07:00:00Z,2020-01-05T06:30:00Z,PT30M,13.0,0.07,-106,0.0,8.9,0,0,0,0,0,0,14.0,76.2,986.3,14,0.9,108
2020-01-05T07:30:00Z,2020-01-05T07:00:00Z,PT30M,12.9,0.07,-110,0.0,8.9,0,0,0,0,0,0,14.0,76.4,986.2,32,1.2,102
2020-01-05T08:00:00Z,2020-01-05T07:30:00Z,PT30M,12.9,0.07,-113,0.0,8.9,0,0,0,0,0,0,13.9,76.7,986.1,49,1.5,96
2020-01-05T08:30:00Z,2020-01-05T08:00:00Z,PT30M,12.9,0.07,-117,0.0,9.0,4,36,3,8,17,4,13.8,76.9,986.0,57,1.7,90
2020-01-05T09:00:00Z,2020-01-05T08:30:00Z,PT30M,13.1,0.07,-122,0.0,9.1,27,379,42,69,181,22,13.9,76.7,986.1,62,1.7,85
2020-01-05T09:30:00Z,2020-01-05T09:00:00Z,PT30M,13.6,0.07,-126,0.0,9.2,43,627,117,160,351,159,14.0,74.7,986.2,65,1.6,79
2020-01-05T10:00:00Z,2020-01-05T09:30:00Z,PT30M,14.4,0.07,-131,0.0,9.3,53,745,201,253,489,445,14.0,71.2,986.4,69,1.5,74
2020-01-05T10:30:00Z,2020-01-05T10:00:00Z,PT30M,15.2,0.07,-137,0.0,9.2,59,818,281,341,608,665,14.0,67.6,986.6,68,1.1,70
2020-01-05T11:00:00Z,2020-01-05T10:30:00Z,PT30M,15.9,0.07,-143,0.4,9.1,68,853,349,417,706,684,14.2,64.2,986.8,55,0.7,66
2020-01-05T11:30:00Z,2020-01-05T11:00:00Z,PT30M,16.4,0.07,-149,11.5,9.3,171,560,257,428,638,561,14.3,62.5,986.9,333,0.4,62
2020-01-05T12:00:00Z,2020-01-05T11:30:00Z,PT30M,16.8,0.07,-156,24.3,9.6,282,246,125,407,504,445,14.6,62.6,986.9,294,1.3,59
2020-01-05T12:30:00Z,2020-01-05T12:00:00Z,PT30M,16.9,0.07,-164,35.0,10.0,350,42,23,373,373,376,15.0,63.9,986.9,297,1.8,57
2020-01-05T13:00:00Z,2020-01-05T12:30:00Z,PT30M,16.8,0.07,-172,29.7,10.6,345,129,72,418,462,420,15.6,66.6,986.6,312,2.2,56
2020-01-05T13:30:00Z,2020-01-05T13:00:00Z,PT30M,16.6,0.07,179,29.1,11.1,345,143,81,426,476,426,16.2,70.0,986.2,324,2.4,56
2020-01-05T14:00:00Z,2020-01-05T13:30:00Z,PT30M,16.2,0.07,171,25.6,11.6,313,226,126,440,530,444,16.6,74.2,985.6,336,2.6,56
2020-01-05T14:30:00Z,2020-01-05T14:00:00Z,PT30M,16.0,0.07,163,35.1,11.9,335,60,31,366,373,373,17.0,76.9,985.1,345,2.7,57
2020-01-05T15:00:00Z,2020-01-05T14:30:00Z,PT30M,15.9,0.07,155,14.5,12.1,216,462,231,448,633,520,17.2,77.9,984.7,351,2.8,60
2020-01-05T15:30:00Z,2020-01-05T15:00:00Z,PT30M,15.9,0.07,148,4.7,12.2,120,714,327,447,709,615,17.3,78.4,984.4,359,2.8,63
2020-01-05T16:00:00Z,2020-01-05T15:30:00Z,PT30M,15.9,0.07,142,20.4,12.2,193,310,130,323,433,426,17.3,78.6,984.3,9,2.8,66
2020-01-05T16:30:00Z,2020-01-05T16:00:00Z,PT30M,15.9,0.07,136,27.0,12.2,195,125,39,234,273,289,17.2,78.4,984.3,19,2.8,70
2020-01-05T17:00:00Z,2020-01-05T16:30:00Z,PT30M,15.9,0.07,130,4.8,12.1,80,564,142,222,406,347,17.1,77.9,984.5,30,2.8,75
2020-01-05T17:30:00Z,2020-01-05T17:00:00Z,PT30M,15.7,0.07,125,0.0,11.8,45,563,99,144,316,127,16.9,78.0,984.8,32,2.6,80
2020-01-05T18:00:00Z,2020-01-05T17:30:00Z,PT30M,15.2,0.07,121,0.0,11.5,25,295,31,56,143,19,16.8,78.6,985.1,24,2.4,85
2020-01-05T18:30:00Z,2020-01-05T18:00:00Z,PT30M,14.9,0.07,117,0.0,11.4,3,16,1,5,8,3,16.7,79.5,985.4,28,2.3,91
2020-01-05T19:00:00Z,2020-01-05T18:30:00Z,PT30M,14.6,0.07,113,0.0,11.3,0,0,0,0,0,0,16.6,80.7,985.6,43,2.5,97
2020-01-05T19:30:00Z,2020-01-05T19:00:00Z,PT30M,14.4,0.07,109,0.0,11.3,0,0,0,0,0,0,16.5,81.4,985.7,55,2.6,102
2020-01-05T20:00:00Z,2020-01-05T19:30:00Z,PT30M,14.4,0.07,106,0.0,11.3,0,0,0,0,0,0,16.3,81.6,985.7,66,2.4,108
2020-01-05T20:30:00Z,2020-01-05T20:00:00Z,PT30M,14.3,0.07,102,0.0,11.2,0,0,0,0,0,0,16.1,81.4,985.8,72,2.2,115
2020-01-05T21:00:00Z,2020-01-05T20:30:00Z,PT30M,14.1,0.07,99,0.0,10.9,0,0,0,0,0,0,15.9,80.8,986.0,72,1.9,121
2020-01-05T21:30:00Z,2020-01-05T21:00:00Z,PT30M,14.0,0.07,95,0.0,10.6,0,0,0,0,0,0,15.7,80.2,986.1,69,1.6,127
2020-01-05T22:00:00Z,2020-01-05T21:30:00Z,PT30M,13.8,0.07,91,0.0,10.3,0,0,0,0,0,0,15.5,79.7,986.1,63,1.5,133
2020-01-05T22:30:00Z,2020-01-05T22:00:00Z,PT30M,13.6,0.07,87,0.0,10.1,0,0,0,0,0,0,15.2,79.5,985.8,64,1.3,140
2020-01-05T23:00:00Z,2020-01-05T22:30:00Z,PT30M,13.4,0.07,82,0.0,10.0,0,0,0,0,0,0,14.8,79.7,985.3,77,1.2,146
2020-01-05T23:30:00Z,2020-01-05T23:00:00Z,PT30M,13.3,0.07,76,0.0,9.9,0,0,0,0,0,0,14.6,79.8,985.2,65,1.2,152
2020-01-06T00:00:00Z,2020-01-05T23:30:00Z,PT30M,13.4,0.07,68,0.0,10.0,0,0,0,0,0,0,14.7,79.9,985.3,38,1.6,158
2020-01-06T00:30:00Z,2020-01-06T00:00:00Z,PT30M,13.5,0.07,55,0.0,10.2,0,0,0,0,0,0,15.0,80.3,985.7,24,2.2,164
2020-01-06T01:00:00Z,2020-01-06T00:30:00Z,PT30M,13.5,0.07,33,0.0,10.4,0,0,0,0,0,0,15.4,81.2,986.2,15,2.9,168
2020-01-06T01:30:00Z,2020-01-06T01:00:00Z,PT30M,13.7,0.07,-2,0.0,10.5,0,0,0,0,0,0,15.5,81.4,986.3,15,3.4,170
2020-01-06T02:00:00Z,2020-01-06T01:30:00Z,PT30M,13.9,0.07,-36,0.0,10.6,0,0,0,0,0,0,15.1,80.8,986.2,19,3.9,168
2020-01-06T02:30:00Z,2020-01-06T02:00:00Z,PT30M,13.9,0.07,-57,0.0,10.5,0,0,0,0,0,0,14.7,80.1,985.9,23,4.1,163
2020-01-06T03:00:00Z,2020-01-06T02:30:00Z,PT30M,13.8,0.07,-69,0.0,10.2,0,0,0,0,0,0,14.1,79.3,985.7,29,3.9,157
2020-01-06T03:30:00Z,2020-01-06T03:00:00Z,PT30M,13.5,0.07,-77,0.0,9.9,0,0,0,0,0,0,13.7,78.9,985.4,34,3.6,151
2020-01-06T04:00:00Z,2020-01-06T03:30:00Z,PT30M,13.2,0.07,-83,0.0,9.6,0,0,0,0,0,0,13.4,78.9,985.1,39,3.1,145
2020-01-06T04:30:00Z,2020-01-06T04:00:00Z,PT30M,12.9,0.07,-88,0.0,9.3,0,0,0,0,0,0,13.3,78.8,984.9,43,2.9,139
2020-01-06T05:00:00Z,2020-01-06T04:30:00Z,PT30M,12.8,0.07,-92,0.0,9.2,0,0,0,0,0,0,13.4,78.7,984.8,45,3.1,133
2020-01-06T05:30:00Z,2020-01-06T05:00:00Z,PT30M,12.9,0.07,-96,0.0,9.4,0,0,0,0,0,0,13.7,79.1,984.9,42,3.4,126
2020-01-06T06:00:00Z,2020-01-06T05:30:00Z,PT30M,13.1,0.07,-99,0.0,9.8,0,0,0,0,0,0,14.4,80.2,985.2,35,3.8,120
2020-01-06T06:30:00Z,2020-01-06T06:00:00Z,PT30M,13.2,0.07,-103,0.0,10.0,0,0,0,0,0,0,14.7,80.9,985.5,35,4.0,114
2020-01-06T07:00:00Z,2020-01-06T06:30:00Z,PT30M,13.1,0.07,-106,0.0,10.0,0,0,0,0,0,0,14.6,81.2,985.6,42,4.0,108
2020-01-06T07:30:00Z,2020-01-06T07:00:00Z,PT30M,13.1,0.07,-110,0.0,9.9,0,0,0,0,0,0,14.4,81.3,985.7,47,3.9,102
2020-01-06T08:00:00Z,2020-01-06T07:30:00Z,PT30M,13.0,0.07,-113,2.8,9.8,0,0,0,0,0,0,14.3,81.0,985.7,49,3.7,96
2020-01-06T08:30:00Z,2020-01-06T08:00:00Z,PT30M,13.0,0.07,-117,6.7,9.6,4,43,4,8,19,3,14.2,80.2,985.8,52,3.4,90
2020-01-06T09:00:00Z,2020-01-06T08:30:00Z,PT30M,13.0,0.07,-121,0.0,9.5,24,417,46,71,191,20,14.2,79.1,985.9,54,3.0,85
2020-01-06T09:30:00Z,2020-01-06T09:00:00Z,PT30M,13.3,0.07,-126,0.5,9.3,41,645,120,161,355,159,14.3,76.9,986.1,50,2.7,79
2020-01-06T10:00:00Z,2020-01-06T09:30:00Z,PT30M,13.9,0.07,-131,4.4,9.3,70,646,174,244,454,419,14.5,73.9,986.5,39,2.7,74
2020-01-06T10:30:00Z,2020-01-06T10:00:00Z,PT30M,14.4,0.07,-136,1.7,9.3,66,790,270,337,594,654,14.6,71.4,986.7,33,2.8,70
2020-01-06T11:00:00Z,2020-01-06T10:30:00Z,PT30M,14.8,0.07,-142,4.8,9.3,96,739,305,401,658,639,14.8,69.4,986.8,31,3.0,66
2020-01-06T11:30:00Z,2020-01-06T11:00:00Z,PT30M,15.2,0.07,-149,4.4,9.4,105,773,361,466,745,632,15.2,68.3,986.7,25,2.9,62
2020-01-06T12:00:00Z,2020-01-06T11:30:00Z,PT30M,15.6,0.07,-156,3.4,9.7,103,818,417,520,817,621,15.8,67.9,986.4,15,2.7,59
2020-01-06T12:30:00Z,2020-01-06T12:00:00Z,PT30M,15.9,0.07,-164,9.1,9.9,179,633,343,522,772,560,16.1,67.6,986.2,14,2.8,57
2020-01-06T13:00:00Z,2020-01-06T12:30:00Z,PT30M,16.0,0.07,-172,12.9,10.0,225,523,293,519,734,528,16.1,67.4,986.0,21,3.2,56
2020-01-06T13:30:00Z,2020-01-06T13:00:00Z,PT30M,16.2,0.07,180,15.2,10.0,248,464,263,512,705,512,16.0,66.9,985.7,25,3.5,55
2020-01-06T14:00:00Z,2020-01-06T13:30:00Z,PT30M,16.3,0.07,171,19.7,9.9,282,350,196,478,625,485,15.8,65.9,985.1,26,3.7,56
2020-01-06T14:30:00Z,2020-01-06T14:00:00Z,PT30M,16.3,0.07,163,25.1,9.8,307,223,120,428,516,444,15.5,65.3,984.8,26,3.9,57
2020-01-06T15:00:00Z,2020-01-06T14:30:00Z,PT30M,16.2,0.07,155,21.6,9.7,269,290,147,416,533,461,15.4,65.2,984.6,26,4.1,60
2020-01-06T15:30:00Z,2020-01-06T15:00:00Z,PT30M,16.1,0.07,148,24.6,9.7,262,207,96,358,437,414,15.2,65.5,984.5,28,4.1,63
2020-01-06T16:00:00Z,2020-01-06T15:30:00Z,PT30M,15.9,0.07,142,24.5,9.6,230,189,75,305,374,385,15.0,66.2,984.5,32,4.0,66
2020-01-06T16:30:00Z,2020-01-06T16:00:00Z,PT30M,15.7,0.07,136,15.2,9.7,155,364,122,277,410,447,14.9,67.4,984.6,36,4.0,70
2020-01-06T17:00:00Z,2020-01-06T16:30:00Z,PT30M,15.4,0.07,130,11.2,9.7,108,407,103,211,349,311,14.7,69.2,984.8,40,4.1,75
2020-01-06T17:30:00Z,2020-01-06T17:00:00Z,PT30M,15.0,0.07,125,0.2,9.9,45,573,102,147,321,135,14.4,71.5,984.9,39,4.0,80
2020-01-06T18:00:00Z,2020-01-06T17:30:00Z,PT30M,14.5,0.07,121,0.0,10.0,26,317,34,59,151,19,14.0,74.5,984.8,33,3.6,85
2020-01-06T18:30:00Z,2020-01-06T18:00:00Z,PT30M,14.1,0.07,117,0.0,10.1,3,20,2,5,10,3,13.6,76.7,985.0,34,3.4,91
