PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-05-26T01:00:00Z,2021-05-26T00:30:00Z,PT30M,14.0,6,51.9,10.7,0,0,0,0,0,0,14.5,80.7,0.0,981.8,46,4.0,126,0.06
2021-05-26T01:30:00Z,2021-05-26T01:00:00Z,PT30M,13.9,-3,58.8,10.8,0,0,0,0,0,0,14.5,81.1,0.0,981.4,46,4.1,126,0.06
2021-05-26T02:00:00Z,2021-05-26T01:30:00Z,PT30M,13.9,-12,51.6,10.8,0,0,0,0,0,0,14.6,81.7,0.0,981.1,45,4.4,126,0.06
2021-05-26T02:30:00Z,2021-05-26T02:00:00Z,PT30M,13.9,-20,48.7,10.8,0,0,0,0,0,0,14.7,81.6,0.0,980.8,44,4.7,124,0.07
2021-05-26T03:00:00Z,2021-05-26T02:30:00Z,PT30M,13.9,-28,35.3,10.7,0,0,0,0,0,0,14.7,80.9,0.0,980.6,43,5.0,121,0.07
2021-05-26T03:30:00Z,2021-05-26T03:00:00Z,PT30M,13.8,-35,60.0,10.6,0,0,0,0,0,0,14.7,80.8,0.0,980.4,44,5.1,118,0.07
2021-05-26T04:00:00Z,2021-05-26T03:30:00Z,PT30M,13.7,-41,54.5,10.6,0,0,0,0,0,0,14.7,81.2,0.0,980.2,47,4.9,114,0.07
2021-05-26T04:30:00Z,2021-05-26T04:00:00Z,PT30M,13.7,-47,35.7,10.6,0,0,0,0,0,0,14.9,81.3,0.0,980.1,49,4.6,110,0.07
2021-05-26T05:00:00Z,2021-05-26T04:30:00Z,PT30M,13.8,-52,44.9,10.6,0,0,0,0,0,0,15.2,80.9,0.0,980.1,51,4.1,105,0.07
2021-05-26T05:30:00Z,2021-05-26T05:00:00Z,PT30M,13.9,-57,58.4,10.6,0,0,0,0,0,0,15.5,80.7,0.0,980.2,53,3.7,100,0.07
2021-05-26T06:00:00Z,2021-05-26T05:30:00Z,PT30M,14.0,-62,53.3,10.7,0,0,0,0,0,0,15.9,80.5,0.0,980.2,52,3.4,94,0.07
2021-05-26T06:30:00Z,2021-05-26T06:00:00Z,PT30M,14.2,-66,58.6,10.8,5,0,0,5,5,5,16.1,80.0,0.0,980.3,50,3.2,89,0.07
2021-05-26T07:00:00Z,2021-05-26T06:30:00Z,PT30M,14.4,-70,54.9,10.9,40,0,0,40,38,40,16.2,79.1,0.0,980.4,47,3.1,83,0.07
2021-05-26T07:30:00Z,2021-05-26T07:00:00Z,PT30M,14.8,-73,40.2,10.9,108,0,0,108,102,108,16.3,77.5,0.0,980.5,41,3.1,77,0.07
2021-05-26T08:00:00Z,2021-05-26T07:30:00Z,PT30M,15.4,-77,33.2,11.0,186,29,10,196,180,222,16.5,75.1,0.0,980.6,34,3.0,71,0.07
2021-05-26T08:30:00Z,2021-05-26T08:00:00Z,PT30M,16.0,-81,26.6,11.0,255,91,40,294,265,366,16.7,72.6,0.0,980.6,30,3.2,65,0.07
2021-05-26T09:00:00Z,2021-05-26T08:30:00Z,PT30M,16.5,-84,24.6,11.0,302,156,82,384,346,489,16.9,70.3,0.0,980.6,28,3.5,58,0.07
2021-05-26T09:30:00Z,2021-05-26T09:00:00Z,PT30M,16.8,-88,18.3,11.1,303,317,198,502,452,663,16.8,69.0,0.0,980.5,30,3.7,52,0.07
2021-05-26T10:00:00Z,2021-05-26T09:30:00Z,PT30M,17.0,-92,15.0,11.2,313,416,290,603,551,771,16.4,68.7,0.0,980.3,34,3.9,46,0.07
2021-05-26T10:30:00Z,2021-05-26T10:00:00Z,PT30M,17.3,-97,14.0,11.3,331,459,355,686,639,823,16.2,67.7,0.0,980.2,35,3.9,39,0.07
2021-05-26T11:00:00Z,2021-05-26T10:30:00Z,PT30M,17.9,-102,14.1,11.4,357,472,394,751,710,850,16.1,66.0,0.0,980.2,33,3.8,33,0.07
2021-05-26T11:30:00Z,2021-05-26T11:00:00Z,PT30M,18.4,-109,15.1,11.5,391,457,406,797,761,858,16.0,64.3,0.0,980.1,33,3.7,27,0.07
2021-05-26T12:00:00Z,2021-05-26T11:30:00Z,PT30M,18.9,-119,14.3,11.6,397,484,451,847,816,881,16.0,62.7,0.0,979.9,36,3.6,21,0.07
2021-05-26T12:30:00Z,2021-05-26T12:00:00Z,PT30M,19.1,-134,10.7,11.7,357,577,553,910,882,926,16.3,62.2,0.0,979.7,40,3.4,16,0.07
2021-05-26T13:00:00Z,2021-05-26T12:30:00Z,PT30M,19.1,-159,17.0,11.8,459,411,400,859,831,862,16.8,62.8,0.0,979.5,47,3.2,13,0.07
2021-05-26T13:30:00Z,2021-05-26T13:00:00Z,PT30M,19.1,169,35.6,12.0,605,63,62,667,631,667,17.5,63.3,0.0,979.3,52,3.0,12,0.07
2021-05-26T14:00:00Z,2021-05-26T13:30:00Z,PT30M,19.0,141,36.5,12.0,617,31,30,648,611,648,18.3,63.7,0.0,979.2,55,2.7,15,0.07
2021-05-26T14:30:00Z,2021-05-26T14:00:00Z,PT30M,19.0,123,37.1,12.1,614,8,8,622,585,622,18.9,64.3,0.0,979.0,51,2.5,20,0.07
2021-05-26T15:00:00Z,2021-05-26T14:30:00Z,PT30M,18.9,112,42.2,12.1,544,0,0,544,511,544,19.3,65.1,0.0,978.9,40,2.5,25,0.07
2021-05-26T15:30:00Z,2021-05-26T15:00:00Z,PT30M,18.7,104,39.8,12.2,531,0,0,531,499,531,19.6,65.9,0.0,978.8,30,2.5,31,0.07
2021-05-26T16:00:00Z,2021-05-26T15:30:00Z,PT30M,18.5,98,33.3,12.2,506,43,34,540,508,554,19.7,66.8,0.0,978.7,23,2.5,37,0.07
2021-05-26T16:30:00Z,2021-05-26T16:00:00Z,PT30M,18.3,93,31.8,12.3,463,43,32,495,465,512,19.7,68.0,0.0,978.6,18,2.8,44,0.07
2021-05-26T17:00:00Z,2021-05-26T16:30:00Z,PT30M,18.0,89,33.2,12.3,408,22,15,422,397,433,19.7,69.3,0.0,978.5,17,3.2,50,0.07
2021-05-26T17:30:00Z,2021-05-26T17:00:00Z,PT30M,17.8,85,34.9,12.3,331,25,13,344,322,360,19.5,70.3,0.0,978.3,20,3.4,56,0.07
2021-05-26T18:00:00Z,2021-05-26T17:30:00Z,PT30M,17.5,82,44.0,12.2,237,1,0,238,223,238,19.2,71.0,0.0,978.2,26,3.6,62,0.07
2021-05-26T18:30:00Z,2021-05-26T18:00:00Z,PT30M,17.2,78,41.2,12.2,182,0,0,182,171,182,19.1,72.1,0.0,978.2,29,3.8,69,0.07
2021-05-26T19:00:00Z,2021-05-26T18:30:00Z,PT30M,16.9,75,19.3,12.1,140,101,23,162,132,218,19.2,73.6,0.0,978.1,30,4.1,75,0.07
2021-05-26T19:30:00Z,2021-05-26T19:00:00Z,PT30M,16.5,71,6.2,12.1,57,262,45,102,47,178,19.2,75.2,0.0,978.2,31,4.4,81,0.07
2021-05-26T20:00:00Z,2021-05-26T19:30:00Z,PT30M,16.1,67,74.2,12.1,12,4,1,13,11,13,19.1,77.1,0.0,978.4,32,4.7,87,0.07
2021-05-26T20:30:00Z,2021-05-26T20:00:00Z,PT30M,15.6,63,75.8,12.0,0,0,0,0,0,0,18.9,78.9,0.0,978.5,34,4.9,92,0.07
2021-05-26T21:00:00Z,2021-05-26T20:30:00Z,PT30M,15.2,59,81.2,11.8,0,0,0,0,0,0,18.8,80.5,0.0,978.5,36,4.9,98,0.07
2021-05-26T21:30:00Z,2021-05-26T21:00:00Z,PT30M,14.8,54,91.9,11.6,0,0,0,0,0,0,18.9,81.4,0.0,978.6,38,4.8,103,0.07
2021-05-26T22:00:00Z,2021-05-26T21:30:00Z,PT30M,14.6,49,94.7,11.4,0,0,0,0,0,0,19.3,81.4,0.0,978.7,38,4.6,108,0.07
2021-05-26T22:30:00Z,2021-05-26T22:00:00Z,PT30M,14.5,43,96.2,11.3,0,0,0,0,0,0,19.3,80.8,0.0,978.8,39,4.3,113,0.07
2021-05-26T23:00:00Z,2021-05-26T22:30:00Z,PT30M,14.7,37,94.5,11.2,0,0,0,0,0,0,19.1,79.7,0.0,978.7,41,4.1,117,0.07
2021-05-26T23:30:00Z,2021-05-26T23:00:00Z,PT30M,14.8,30,79.1,11.3,0,0,0,0,0,0,18.4,79.5,0.0,978.6,40,3.8,120,0.07
2021-05-27T00:00:00Z,2021-05-26T23:30:00Z,PT30M,14.8,22,71.5,11.4,0,0,0,0,0,0,17.5,80.2,0.0,978.4,38,3.6,123,0.07
2021-05-27T00:30:00Z,2021-05-27T00:00:00Z,PT30M,14.7,14,53.1,11.3,0,0,0,0,0,0,16.7,80.3,0.0,978.1,36,3.5,125,0.07
2021-05-27T01:00:00Z,2021-05-27T00:30:00Z,PT30M,14.6,6,67.5,11.2,0,0,0,0,0,0,16.2,79.7,0.0,977.7,36,3.6,126,0.07
2021-05-27T01:30:00Z,2021-05-27T01:00:00Z,PT30M,14.6,-3,60.0,11.1,0,0,0,0,0,0,15.7,79.5,0.0,977.3,36,3.7,126,0.07
2021-05-27T02:00:00Z,2021-05-27T01:30:00Z,PT30M,14.6,-11,70.2,11.1,0,0,0,0,0,0,15.3,79.7,0.0,977.0,37,3.7,125,0.07
2021-05-27T02:30:00Z,2021-05-27T02:00:00Z,PT30M,14.6,-20,64.0,11.2,0,0,0,0,0,0,14.8,80.1,0.0,976.7,39,3.7,124,0.06
2021-05-27T03:00:00Z,2021-05-27T02:30:00Z,PT30M,14.5,-27,36.8,11.2,0,0,0,0,0,0,14.4,80.8,0.0,976.4,41,3.9,121,0.06
2021-05-27T03:30:00Z,2021-05-27T03:00:00Z,PT30M,14.4,-35,12.4,11.2,0,0,0,0,0,0,14.3,81.2,0.0,976.3,43,4.0,118,0.06
2021-05-27T04:00:00Z,2021-05-27T03:30:00Z,PT30M,14.2,-41,8.8,11.1,0,0,0,0,0,0,14.3,81.4,0.0,976.2,44,4.0,114,0.06
2021-05-27T04:30:00Z,2021-05-27T04:00:00Z,PT30M,14.2,-47,13.5,11.0,0,0,0,0,0,0,14.3,81.4,0.0,976.2,44,4.1,110,0.06
2021-05-27T05:00:00Z,2021-05-27T04:30:00Z,PT30M,14.1,-52,22.1,11.0,0,0,0,0,0,0,14.4,81.2,0.0,976.2,45,4.1,105,0.06
2021-05-27T05:30:00Z,2021-05-27T05:00:00Z,PT30M,14.2,-57,52.2,10.9,0,0,0,0,0,0,14.3,80.8,0.0,976.3,45,4.0,100,0.06
2021-05-27T06:00:00Z,2021-05-27T05:30:00Z,PT30M,14.3,-62,57.0,11.0,0,0,0,0,0,0,14.1,80.2,0.0,976.4,47,3.8,94,0.06
2021-05-27T06:30:00Z,2021-05-27T06:00:00Z,PT30M,14.6,-66,55.7,10.9,8,0,0,8,8,8,13.8,78.8,0.0,976.6,47,3.5,89,0.06
2021-05-27T07:00:00Z,2021-05-27T06:30:00Z,PT30M,14.9,-70,36.1,10.8,53,0,0,53,49,53,13.4,76.6,0.0,976.8,44,3.3,83,0.06
2021-05-27T07:30:00Z,2021-05-27T07:00:00Z,PT30M,15.4,-73,33.5,10.8,122,0,0,122,115,122,13.3,73.8,0.0,976.9,41,3.0,77,0.06
2021-05-27T08:00:00Z,2021-05-27T07:30:00Z,PT30M,16.1,-77,39.8,10.8,175,0,0,175,165,175,13.3,70.6,0.0,977.1,37,2.8,71,0.06
2021-05-27T08:30:00Z,2021-05-27T08:00:00Z,PT30M,16.7,-80,17.8,10.8,168,381,170,338,274,585,13.5,68.0,0.0,977.3,32,2.7,65,0.06
2021-05-27T09:00:00Z,2021-05-27T08:30:00Z,PT30M,17.2,-84,27.3,10.8,309,127,65,374,339,458,13.7,66.1,0.0,977.4,27,2.7,58,0.06
2021-05-27T09:30:00Z,2021-05-27T09:00:00Z,PT30M,17.7,-88,25.4,10.9,356,174,105,461,421,559,13.8,64.8,0.0,977.4,21,2.7,52,0.06
2021-05-27T10:00:00Z,2021-05-27T09:30:00Z,PT30M,18.0,-92,39.4,11.1,421,18,13,434,408,441,13.9,64.1,0.0,977.4,16,2.9,46,0.06
2021-05-27T10:30:00Z,2021-05-27T10:00:00Z,PT30M,18.3,-96,22.7,11.2,410,272,214,624,584,704,13.9,63.4,0.0,977.4,12,3.1,39,0.06
2021-05-27T11:00:00Z,2021-05-27T10:30:00Z,PT30M,18.5,-102,16.6,11.2,386,418,349,735,694,824,13.9,62.6,0.0,977.4,8,3.4,33,0.06
2021-05-27T11:30:00Z,2021-05-27T11:00:00Z,PT30M,18.7,-109,16.0,11.2,398,446,397,795,758,855,13.9,61.8,0.0,977.4,5,3.8,27,0.06
2021-05-27T12:00:00Z,2021-05-27T11:30:00Z,PT30M,18.9,-119,21.1,11.2,478,333,309,787,753,813,13.7,60.8,0.0,977.2,4,4.1,21,0.06
2021-05-27T12:30:00Z,2021-05-27T12:00:00Z,PT30M,19.1,-134,28.4,11.2,575,171,164,740,706,745,13.8,60.4,0.0,977.1,3,4.5,16,0.06
2021-05-27T13:00:00Z,2021-05-27T12:30:00Z,PT30M,19.2,-159,29.6,11.4,591,154,150,741,707,742,13.9,60.5,0.0,976.9,3,4.7,13,0.06
2021-05-27T13:30:00Z,2021-05-27T13:00:00Z,PT30M,19.3,169,37.9,11.5,645,11,11,655,617,655,14.0,60.8,0.0,976.7,4,4.8,12,0.06
2021-05-27T14:00:00Z,2021-05-27T13:30:00Z,PT30M,19.3,141,33.9,11.7,622,68,66,688,651,689,14.2,61.5,0.0,976.5,5,4.6,15,0.06
2021-05-27T14:30:00Z,2021-05-27T14:00:00Z,PT30M,19.2,123,30.4,11.8,578,133,125,703,668,712,14.3,62.2,0.0,976.4,7,4.4,19,0.06
2021-05-27T15:00:00Z,2021-05-27T14:30:00Z,PT30M,19.0,112,22.8,11.8,482,291,262,745,709,779,14.5,62.9,0.0,976.3,8,4.1,25,0.06
2021-05-27T15:30:00Z,2021-05-27T15:00:00Z,PT30M,18.8,104,24.9,11.9,478,237,203,681,645,727,14.7,64.1,0.0,976.3,11,3.8,31,0.06
2021-05-27T16:00:00Z,2021-05-27T15:30:00Z,PT30M,18.5,98,20.5,12.0,400,333,263,663,620,756,14.8,65.7,0.0,976.3,15,3.5,37,0.06
2021-05-27T16:30:00Z,2021-05-27T16:00:00Z,PT30M,18.3,93,6.6,12.0,204,688,496,700,635,930,15.0,67.1,0.0,976.2,17,3.1,44,0.06
2021-05-27T17:00:00Z,2021-05-27T16:30:00Z,PT30M,18.0,89,3.5,12.0,146,760,489,635,554,950,15.0,68.3,0.0,976.2,17,2.8,50,0.06
2021-05-27T17:30:00Z,2021-05-27T17:00:00Z,PT30M,17.7,85,0.1,12.0,90,840,468,558,459,973,14.9,69.4,0.0,976.2,17,2.6,56,0.06
2021-05-27T18:00:00Z,2021-05-27T17:30:00Z,PT30M,17.4,82,0.0,12.0,81,801,371,453,341,931,14.8,70.6,0.0,976.1,15,2.4,62,0.06
2021-05-27T18:30:00Z,2021-05-27T18:00:00Z,PT30M,17.1,78,0.0,12.0,72,741,271,343,223,860,14.5,71.7,0.0,976.1,15,2.4,69,0.06
2021-05-27T19:00:00Z,2021-05-27T18:30:00Z,PT30M,16.8,74,0.0,11.8,61,649,172,233,111,629,14.2,72.7,0.0,976.1,15,2.3,75,0.06
2021-05-27T19:30:00Z,2021-05-27T19:00:00Z,PT30M,16.3,71,6.5,11.8,57,362,63,119,48,217,13.8,74.7,0.0,976.2,17,2.3,81,0.06
2021-05-27T20:00:00Z,2021-05-27T19:30:00Z,PT30M,15.7,67,0.2,11.8,20,176,17,37,16,18,13.4,77.7,0.0,976.4,19,2.4,87,0.06
2021-05-27T20:30:00Z,2021-05-27T20:00:00Z,PT30M,15.2,63,0.0,11.7,0,1,0,0,0,0,13.1,79.7,0.0,976.5,22,2.5,92,0.06
2021-05-27T21:00:00Z,2021-05-27T20:30:00Z,PT30M,14.8,59,4.2,11.5,0,0,0,0,0,0,12.9,80.8,0.0,976.6,24,2.6,98,0.06
2021-05-27T21:30:00Z,2021-05-27T21:00:00Z,PT30M,14.5,54,6.5,11.3,0,0,0,0,0,0,12.8,81.0,0.0,976.7,26,2.9,103,0.06
2021-05-27T22:00:00Z,2021-05-27T21:30:00Z,PT30M,14.4,49,9.0,11.1,0,0,0,0,0,0,12.7,80.5,0.0,976.8,27,3.1,108,0.06
2021-05-27T22:30:00Z,2021-05-27T22:00:00Z,PT30M,14.3,43,6.1,10.8,0,0,0,0,0,0,12.5,79.3,0.0,976.9,28,3.3,112,0.06
2021-05-27T23:00:00Z,2021-05-27T22:30:00Z,PT30M,14.2,37,6.1,10.4,0,0,0,0,0,0,12.3,77.6,0.0,976.8,30,3.3,117,0.06
2021-05-27T23:30:00Z,2021-05-27T23:00:00Z,PT30M,14.2,30,6.5,10.0,0,0,0,0,0,0,12.2,75.5,0.0,976.7,34,3.2,120,0.06
2021-05-28T00:00:00Z,2021-05-27T23:30:00Z,PT30M,14.3,22,25.4,9.5,0,0,0,0,0,0,12.3,72.9,0.0,976.4,41,3.1,123,0.06
2021-05-28T00:30:00Z,2021-05-28T00:00:00Z,PT30M,14.3,14,12.6,9.0,0,0,0,0,0,0,12.4,70.2,0.0,976.1,44,3.0,125,0.06
2021-05-28T01:00:00Z,2021-05-28T00:30:00Z,PT30M,14.4,6,11.6,8.4,0,0,0,0,0,0,12.8,67.3,0.0,975.9,44,2.8,126,0.06
2021-05-28T01:30:00Z,2021-05-28T01:00:00Z,PT30M,14.4,-3,16.8,8.0,0,0,0,0,0,0,13.3,65.5,0.0,975.6,42,2.6,126,0.06
2021-05-28T02:00:00Z,2021-05-28T01:30:00Z,PT30M,14.4,-11,9.2,7.9,0,0,0,0,0,0,14.0,64.7,0.0,975.3,39,2.5,125,0.07
2021-05-28T02:30:00Z,2021-05-28T02:00:00Z,PT30M,14.4,-20,16.3,7.9,0,0,0,0,0,0,14.7,65.0,0.0,975.1,38,2.4,123,0.07
2021-05-28T03:00:00Z,2021-05-28T02:30:00Z,PT30M,14.3,-27,7.5,8.2,0,0,0,0,0,0,15.5,66.4,0.0,974.9,41,2.3,121,0.07
2021-05-28T03:30:00Z,2021-05-28T03:00:00Z,PT30M,14.3,-34,5.3,8.3,0,0,0,0,0,0,16.2,67.5,0.0,974.7,44,2.2,118,0.07
2021-05-28T04:00:00Z,2021-05-28T03:30:00Z,PT30M,14.2,-41,6.1,8.5,0,0,0,0,0,0,16.9,68.3,0.0,974.6,46,2.2,114,0.07
2021-05-28T04:30:00Z,2021-05-28T04:00:00Z,PT30M,14.2,-47,5.6,8.6,0,0,0,0,0,0,17.6,69.4,0.0,974.5,47,2.1,110,0.07
2021-05-28T05:00:00Z,2021-05-28T04:30:00Z,PT30M,14.1,-52,6.7,8.9,0,0,0,0,0,0,18.4,70.8,0.0,974.6,46,1.9,105,0.07
2021-05-28T05:30:00Z,2021-05-28T05:00:00Z,PT30M,14.1,-57,6.9,9.2,0,0,0,0,0,0,18.9,72.0,0.0,974.7,46,1.9,100,0.07
2021-05-28T06:00:00Z,2021-05-28T05:30:00Z,PT30M,14.2,-61,7.5,9.4,0,0,0,0,0,0,19.3,72.9,0.0,974.9,45,2.0,94,0.07
2021-05-28T06:30:00Z,2021-05-28T06:00:00Z,PT30M,14.4,-66,6.4,9.6,11,33,3,14,10,11,19.7,72.5,0.0,975.0,51,2.0,89,0.07
2021-05-28T07:00:00Z,2021-05-28T06:30:00Z,PT30M,15.0,-69,50.7,9.7,44,1,0,44,42,44,20.2,70.7,0.0,975.1,62,1.9,83,0.07
2021-05-28T07:30:00Z,2021-05-28T07:00:00Z,PT30M,15.8,-73,39.4,9.8,119,0,0,119,112,119,20.7,67.7,0.0,975.2,70,1.7,77,0.07
2021-05-28T08:00:00Z,2021-05-28T07:30:00Z,PT30M,16.8,-77,24.8,9.9,167,179,63,229,187,381,21.2,63.7,0.0,975.4,77,1.1,71,0.07
2021-05-28T08:30:00Z,2021-05-28T08:00:00Z,PT30M,17.5,-80,24.7,10.1,235,171,72,307,266,442,21.8,61.7,0.0,975.6,67,0.6,64,0.07
2021-05-28T09:00:00Z,2021-05-28T08:30:00Z,PT30M,17.9,-84,34.4,10.4,289,88,49,338,309,391,22.4,61.6,0.0,975.8,357,0.6,58,0.07
2021-05-28T09:30:00Z,2021-05-28T09:00:00Z,PT30M,18.2,-88,15.0,10.8,258,429,265,523,462,737,22.9,61.9,0.0,976.0,346,0.9,52,0.07
2021-05-28T10:00:00Z,2021-05-28T09:30:00Z,PT30M,18.4,-92,25.0,11.1,378,220,150,529,488,625,23.3,62.6,0.0,976.0,0,1.3,46,0.07
2021-05-28T10:30:00Z,2021-05-28T10:00:00Z,PT30M,18.6,-96,34.1,11.4,483,51,40,523,492,540,23.6,62.8,0.0,976.0,6,1.5,39,0.07
2021-05-28T11:00:00Z,2021-05-28T10:30:00Z,PT30M,18.9,-102,36.4,11.5,531,25,20,552,520,558,23.6,62.4,0.0,976.1,9,1.6,33,0.07
2021-05-28T11:30:00Z,2021-05-28T11:00:00Z,PT30M,19.2,-108,31.6,11.8,542,107,96,638,604,652,23.6,62.4,0.0,976.2,3,1.9,27,0.07
2021-05-28T12:00:00Z,2021-05-28T11:30:00Z,PT30M,19.5,-118,33.0,12.1,555,111,103,657,624,667,23.4,62.7,0.0,976.2,351,2.3,21,0.07
2021-05-28T12:30:00Z,2021-05-28T12:00:00Z,PT30M,19.7,-133,47.9,12.4,529,1,1,530,499,531,23.3,62.7,0.0,976.2,348,2.7,16,0.07
2021-05-28T13:00:00Z,2021-05-28T12:30:00Z,PT30M,19.8,-158,44.3,12.4,578,0,0,578,543,578,23.3,62.6,0.0,976.1,349,3.1,13,0.07
2021-05-28T13:30:00Z,2021-05-28T13:00:00Z,PT30M,19.8,169,43.7,12.5,586,0,0,586,551,586,23.5,62.6,0.0,976.0,350,3.4,12,0.07
2021-05-28T14:00:00Z,2021-05-28T13:30:00Z,PT30M,19.8,141,39.1,12.5,615,11,10,625,589,626,23.8,62.8,0.0,975.8,349,3.6,15,0.07
2021-05-28T14:30:00Z,2021-05-28T14:00:00Z,PT30M,19.7,123,33.5,12.7,577,92,86,663,629,669,24.3,63.7,0.0,975.7,345,3.8,19,0.07
2021-05-28T15:00:00Z,2021-05-28T14:30:00Z,PT30M,19.6,111,22.2,12.9,456,313,283,739,704,775,25.0,65.2,0.0,975.7,340,4.0,25,0.07
2021-05-28T15:30:00Z,2021-05-28T15:00:00Z,PT30M,19.4,104,16.5,13.1,372,430,368,740,700,818,25.6,66.9,0.0,975.7,339,4.0,31,0.07
2021-05-28T16:00:00Z,2021-05-28T15:30:00Z,PT30M,19.2,98,15.2,13.4,335,445,355,690,644,807,26.1,68.8,0.0,975.7,344,3.9,37,0.07
2021-05-28T16:30:00Z,2021-05-28T16:00:00Z,PT30M,19.0,93,17.8,13.5,332,367,269,601,554,732,26.6,70.5,0.0,975.7,346,3.8,43,0.07
2021-05-28T17:00:00Z,2021-05-28T16:30:00Z,PT30M,18.9,89,19.1,13.7,310,323,204,514,463,670,27.0,72.0,0.0,975.8,347,3.7,50,0.07
2021-05-28T17:30:00Z,2021-05-28T17:00:00Z,PT30M,18.6,85,11.9,13.9,176,534,303,479,406,757,27.3,74.2,0.0,975.8,348,3.7,56,0.07
2021-05-28T18:00:00Z,2021-05-28T17:30:00Z,PT30M,18.3,81,35.6,14.2,227,114,53,280,249,363,27.5,76.9,0.0,975.9,350,3.8,62,0.07
2021-05-28T18:30:00Z,2021-05-28T18:00:00Z,PT30M,18.0,78,49.3,14.4,162,3,1,164,154,166,27.6,79.1,0.0,976.0,353,3.7,68,0.07
2021-05-28T19:00:00Z,2021-05-28T18:30:00Z,PT30M,17.8,74,37.3,14.4,138,0,0,138,129,138,27.7,80.5,0.0,976.1,358,3.4,75,0.07
2021-05-28T19:30:00Z,2021-05-28T19:00:00Z,PT30M,17.6,71,33.8,14.5,77,0,0,77,73,77,27.8,82.1,0.0,976.3,5,3.0,81,0.07
2021-05-28T20:00:00Z,2021-05-28T19:30:00Z,PT30M,17.3,67,11.6,14.5,24,37,3,27,22,23,27.9,83.8,0.0,976.5,16,2.6,86,0.07
2021-05-28T20:30:00Z,2021-05-28T20:00:00Z,PT30M,17.0,63,13.1,14.4,0,1,0,0,0,0,27.9,84.7,0.0,976.8,29,2.2,92,0.07
2021-05-28T21:00:00Z,2021-05-28T20:30:00Z,PT30M,16.8,58,32.3,14.2,0,0,0,0,0,0,28.0,84.8,0.0,977.0,47,1.7,98,0.07
2021-05-28T21:30:00Z,2021-05-28T21:00:00Z,PT30M,16.7,54,12.6,14.1,0,0,0,0,0,0,28.0,84.9,0.0,977.3,69,1.5,103,0.07
2021-05-28T22:00:00Z,2021-05-28T21:30:00Z,PT30M,16.6,49,13.6,14.0,0,0,0,0,0,0,27.9,84.9,0.0,977.7,89,1.4,108,0.07
2021-05-28T22:30:00Z,2021-05-28T22:00:00Z,PT30M,16.6,43,30.0,14.0,0,0,0,0,0,0,27.8,84.6,0.0,977.9,103,1.4,112,0.07
2021-05-28T23:00:00Z,2021-05-28T22:30:00Z,PT30M,16.6,37,31.9,13.9,0,0,0,0,0,0,27.6,83.9,0.0,978.0,113,1.2,116,0.07
2021-05-28T23:30:00Z,2021-05-28T23:00:00Z,PT30M,16.5,30,5.3,13.7,0,0,0,0,0,0,26.9,83.2,0.0,978.0,119,1.0,120,0.07
2021-05-29T00:00:00Z,2021-05-28T23:30:00Z,PT30M,16.3,22,22.8,13.4,0,0,0,0,0,0,25.8,82.7,0.0,978.0,119,0.9,123,0.07
2021-05-29T00:30:00Z,2021-05-29T00:00:00Z,PT30M,16.2,14,11.5,13.1,0,0,0,0,0,0,25.0,81.9,0.0,977.9,115,0.7,125,0.07
2021-05-29T01:00:00Z,2021-05-29T00:30:00Z,PT30M,16.2,6,11.8,12.9,0,0,0,0,0,0,24.5,80.9,0.0,977.7,98,0.4,126,0.07
2021-05-29T01:30:00Z,2021-05-29T01:00:00Z,PT30M,16.0,-3,38.4,12.8,0,0,0,0,0,0,24.0,81.0,0.0,977.6,73,0.4,126,0.07
2021-05-29T02:00:00Z,2021-05-29T01:30:00Z,PT30M,15.7,-11,24.6,12.7,0,0,0,0,0,0,23.4,82.1,0.0,977.4,65,0.5,125,0.07
2021-05-29T02:30:00Z,2021-05-29T02:00:00Z,PT30M,15.5,-19,6.9,12.5,0,0,0,0,0,0,22.5,82.7,0.0,977.2,61,0.7,123,0.06
2021-05-29T03:00:00Z,2021-05-29T02:30:00Z,PT30M,15.3,-27,11.4,12.3,0,0,0,0,0,0,21.4,82.6,0.0,977.0,59,0.9,121,0.06
2021-05-29T03:30:00Z,2021-05-29T03:00:00Z,PT30M,15.1,-34,13.6,12.1,0,0,0,0,0,0,20.4,82.1,0.0,976.9,59,1.2,118,0.06
2021-05-29T04:00:00Z,2021-05-29T03:30:00Z,PT30M,15.0,-41,4.1,11.8,0,0,0,0,0,0,19.5,81.1,0.0,976.8,61,1.6,114,0.06
2021-05-29T04:30:00Z,2021-05-29T04:00:00Z,PT30M,14.9,-47,6.1,11.6,0,0,0,0,0,0,18.7,80.7,0.0,976.8,65,1.8,109,0.06
2021-05-29T05:00:00Z,2021-05-29T04:30:00Z,PT30M,14.8,-52,7.4,11.5,0,0,0,0,0,0,17.9,80.8,0.0,976.9,72,2.0,105,0.06
2021-05-29T05:30:00Z,2021-05-29T05:00:00Z,PT30M,14.6,-57,6.2,11.4,0,0,0,0,0,0,17.6,81.2,0.0,977.0,75,2.1,99,0.06
